Id,MathScore,ReadingScore,WritingScore
2183644,72.0,79.0,85.0
2183645,96.0,93.0,99.0
2183646,54.0,65.0,58.0
2183647,70.0,52.0,52.0
2183648,74.0,75.0,70.0
2183649,50.0,62.0,58.0
2183650,25.0,28.0,
2183651,94.0,88.0,83.0
2183652,80.0,56.0,61.0
2183653,100.0,91.0,89.0
2183654,35.0,44.0,42.0
2183655,,,74.0
2183656,73.0,86.0,89.0
2183657,80.0,91.0,90.0
2183658,70.0,72.0,66.0
2183659,83.0,83.0,82.0
2183660,80.0,80.0,82.0
2183661,,55.0,51.0
2183662,79.0,86.0,90.0
2183663,73.0,64.0,62.0
2183664,79.0,70.0,72.0
2183665,37.0,42.0,32.0
2183666,21.0,32.0,21.0
2183667,33.0,43.0,44.0
2183668,63.0,86.0,82.0
2183669,80.0,75.0,72.0
2183670,76.0,68.0,68.0
2183671,54.0,50.0,47.0
2183672,78.0,,65.0
2183673,68.0,90.0,79.0
2183674,59.0,56.0,49.0
2183675,50.0,35.0,
2183676,48.0,38.0,39.0
2183677,81.0,98.0,90.0
2183678,80.0,82.0,83.0
2183679,88.0,73.0,75.0
2183680,66.0,85.0,69.0
2183681,81.0,85.0,88.0
2183682,50.0,60.0,67.0
2183683,33.0,56.0,51.0
2183684,63.0,73.0,70.0
2183685,71.0,77.0,77.0
2183686,75.0,79.0,75.0
2183687,40.0,40.0,39.0
2183688,79.0,,64.0
2183689,51.0,62.0,56.0
2183690,,47.0,45.0
2183691,67.0,66.0,58.0
2183692,,59.0,53.0
2183693,77.0,67.0,74.0
2183694,67.0,74.0,74.0
2183695,89.0,88.0,91.0
2183696,65.0,60.0,54.0
2183697,69.0,62.0,63.0
2183698,75.0,70.0,64.0
2183699,93.0,,100.0
2183700,65.0,57.0,65.0
2183701,59.0,66.0,66.0
2183702,55.0,57.0,52.0
2183703,43.0,55.0,55.0
2183704,66.0,71.0,65.0
2183705,66.0,62.0,65.0
2183706,95.0,91.0,99.0
2183707,79.0,91.0,93.0
2183708,73.0,75.0,
2183709,,73.0,73.0
2183710,82.0,76.0,81.0
2183711,70.0,82.0,78.0
2183712,63.0,77.0,80.0
2183713,75.0,78.0,87.0
2183714,86.0,97.0,94.0
2183715,56.0,70.0,59.0
2183716,77.0,66.0,70.0
2183717,58.0,63.0,65.0
2183718,93.0,92.0,92.0
2183719,72.0,76.0,73.0
2183720,85.0,75.0,76.0
2183721,78.0,96.0,93.0
2183722,62.0,62.0,52.0
2183723,59.0,43.0,40.0
2183724,57.0,53.0,49.0
2183725,59.0,73.0,67.0
2183726,76.0,70.0,75.0
2183727,88.0,100.0,100.0
2183728,43.0,54.0,52.0
2183729,34.0,35.0,35.0
2183730,81.0,88.0,90.0
2183731,51.0,50.0,41.0
2183732,100.0,94.0,99.0
2183733,59.0,64.0,61.0
2183734,80.0,86.0,93.0
2183735,54.0,60.0,58.0
2183736,52.0,46.0,46.0
2183737,45.0,58.0,52.0
2183738,50.0,60.0,51.0
2183739,69.0,70.0,68.0
2183740,60.0,63.0,61.0
2183741,75.0,80.0,78.0
2183742,77.0,61.0,59.0
2183743,51.0,67.0,66.0
2183744,65.0,71.0,68.0
2183745,71.0,72.0,71.0
2183746,75.0,78.0,84.0
2183747,57.0,69.0,
2183748,87.0,83.0,86.0
2183749,48.0,50.0,42.0
2183750,95.0,89.0,93.0
2183751,20.0,34.0,
2183752,,64.0,59.0
2183753,100.0,87.0,87.0
2183754,64.0,79.0,77.0
2183755,44.0,56.0,48.0
2183756,62.0,65.0,62.0
2183757,59.0,69.0,70.0
2183758,56.0,71.0,69.0
2183759,82.0,76.0,70.0
2183760,,67.0,69.0
2183761,57.0,66.0,74.0
2183762,68.0,76.0,
2183763,55.0,58.0,56.0
2183764,81.0,81.0,76.0
2183765,86.0,88.0,93.0
2183766,63.0,55.0,53.0
2183767,66.0,82.0,82.0
2183768,71.0,69.0,77.0
2183769,72.0,79.0,79.0
2183770,49.0,62.0,60.0
2183771,77.0,69.0,75.0
2183772,79.0,87.0,91.0
2183773,79.0,70.0,70.0
2183774,47.0,65.0,64.0
2183775,25.0,27.0,23.0
2183776,62.0,64.0,70.0
2183777,82.0,80.0,76.0
2183778,65.0,63.0,66.0
2183779,85.0,78.0,76.0
2183780,87.0,84.0,
2183781,73.0,84.0,82.0
2183782,16.0,37.0,34.0
2183783,72.0,84.0,80.0
2183784,45.0,51.0,51.0
2183785,79.0,75.0,70.0
2183786,51.0,45.0,44.0
2183787,72.0,76.0,83.0
2183788,72.0,68.0,67.0
2183789,71.0,70.0,69.0
2183790,82.0,85.0,86.0
2183791,90.0,80.0,80.0
2183792,59.0,67.0,63.0
2183793,57.0,54.0,49.0
2183794,48.0,51.0,49.0
2183795,60.0,68.0,73.0
2183796,,50.0,53.0
2183797,60.0,52.0,54.0
2183798,76.0,89.0,91.0
2183799,81.0,80.0,80.0
2183800,44.0,62.0,59.0
2183801,87.0,78.0,84.0
2183802,93.0,71.0,74.0
2183803,73.0,80.0,78.0
2183804,56.0,45.0,49.0
2183805,31.0,33.0,26.0
2183806,67.0,68.0,73.0
2183807,73.0,83.0,89.0
2183808,76.0,66.0,64.0
2183809,75.0,86.0,84.0
2183810,80.0,76.0,70.0
2183811,61.0,69.0,67.0
2183812,80.0,,66.0
2183813,40.0,54.0,55.0
2183814,93.0,89.0,94.0
2183815,57.0,52.0,52.0
2183816,50.0,60.0,62.0
2183817,60.0,65.0,62.0
2183818,78.0,78.0,83.0
2183819,78.0,69.0,74.0
2183820,70.0,75.0,72.0
2183821,63.0,67.0,69.0
2183822,,90.0,82.0
2183823,97.0,95.0,98.0
2183824,53.0,39.0,35.0
2183825,53.0,41.0,39.0
2183826,58.0,55.0,49.0
2183827,74.0,74.0,76.0
2183828,59.0,80.0,80.0
2183829,54.0,53.0,50.0
2183830,86.0,83.0,84.0
2183831,52.0,72.0,72.0
2183832,88.0,83.0,90.0
2183833,49.0,52.0,57.0
2183834,45.0,60.0,60.0
2183835,76.0,67.0,
2183836,,62.0,70.0
2183837,79.0,76.0,76.0
2183838,48.0,48.0,51.0
2183839,52.0,62.0,62.0
2183840,58.0,68.0,68.0
2183841,76.0,82.0,87.0
2183842,64.0,76.0,71.0
2183843,70.0,75.0,68.0
2183844,77.0,68.0,59.0
2183845,96.0,81.0,84.0
2183846,64.0,60.0,58.0
2183847,94.0,86.0,78.0
2183848,77.0,67.0,69.0
2183849,78.0,71.0,68.0
2183850,51.0,52.0,50.0
2183851,48.0,66.0,59.0
2183852,79.0,78.0,82.0
2183853,60.0,63.0,64.0
2183854,47.0,48.0,47.0
2183855,77.0,84.0,82.0
2183856,63.0,69.0,76.0
2183857,85.0,67.0,74.0
2183858,50.0,54.0,53.0
2183859,64.0,72.0,66.0
2183860,64.0,56.0,
2183861,65.0,57.0,52.0
2183862,60.0,54.0,53.0
2183863,71.0,73.0,75.0
2183864,48.0,58.0,62.0
2183865,82.0,75.0,76.0
2183866,70.0,75.0,75.0
2183867,,76.0,77.0
2183868,69.0,88.0,90.0
2183869,63.0,65.0,
2183870,61.0,79.0,79.0
2183871,38.0,62.0,56.0
2183872,77.0,82.0,79.0
2183873,,59.0,54.0
2183874,46.0,50.0,47.0
2183875,67.0,79.0,78.0
2183876,75.0,84.0,90.0
2183877,70.0,81.0,79.0
2183878,47.0,55.0,57.0
2183879,34.0,63.0,61.0
2183880,41.0,,59.0
2183881,73.0,70.0,65.0
2183882,67.0,72.0,64.0
2183883,72.0,83.0,82.0
2183884,58.0,61.0,
2183885,74.0,77.0,80.0
2183886,24.0,49.0,42.0
2183887,32.0,52.0,44.0
2183888,68.0,58.0,55.0
2183889,52.0,63.0,64.0
2183890,66.0,67.0,63.0
2183891,90.0,91.0,90.0
2183892,76.0,59.0,57.0
2183893,65.0,71.0,77.0
2183894,,92.0,93.0
2183895,77.0,100.0,100.0
2183896,53.0,46.0,51.0
2183897,91.0,81.0,85.0
2183898,66.0,59.0,58.0
2183899,77.0,77.0,72.0
2183900,64.0,62.0,53.0
2183901,64.0,65.0,66.0
2183902,87.0,78.0,78.0
2183903,59.0,41.0,49.0
2183904,76.0,78.0,71.0
2183905,75.0,70.0,72.0
2183906,55.0,57.0,50.0
2183907,75.0,87.0,78.0
2183908,72.0,83.0,85.0
2183909,52.0,62.0,62.0
2183910,84.0,80.0,87.0
2183911,49.0,55.0,49.0
2183912,63.0,60.0,61.0
2183913,82.0,88.0,81.0
2183914,59.0,70.0,65.0
2183915,84.0,90.0,85.0
2183916,64.0,65.0,71.0
2183917,43.0,49.0,56.0
2183918,58.0,48.0,42.0
2183919,70.0,71.0,67.0
2183920,81.0,85.0,88.0
2183921,64.0,68.0,65.0
2183922,69.0,62.0,64.0
2183923,75.0,82.0,70.0
2183924,71.0,,70.0
2183925,64.0,74.0,65.0
2183926,79.0,91.0,84.0
2183927,67.0,62.0,64.0
2183928,57.0,66.0,66.0
2183929,59.0,78.0,72.0
2183930,75.0,82.0,80.0
2183931,49.0,57.0,55.0
2183932,62.0,61.0,
2183933,51.0,47.0,45.0
2183934,53.0,60.0,60.0
2183935,49.0,56.0,50.0
2183936,80.0,68.0,67.0
2183937,69.0,78.0,76.0
2183938,37.0,30.0,31.0
2183939,87.0,90.0,95.0
2183940,31.0,56.0,57.0
2183941,62.0,64.0,55.0
2183942,74.0,71.0,69.0
2183943,58.0,57.0,58.0
2183944,54.0,49.0,45.0
2183945,52.0,64.0,46.0
2183946,72.0,89.0,85.0
2183947,72.0,84.0,78.0
2183948,68.0,77.0,
2183949,54.0,57.0,57.0
2183950,91.0,100.0,100.0
2183951,94.0,93.0,87.0
2183952,100.0,99.0,100.0
2183953,77.0,90.0,94.0
2183954,81.0,78.0,76.0
2183955,84.0,79.0,87.0
2183956,58.0,61.0,64.0
2183957,41.0,54.0,49.0
2183958,46.0,41.0,35.0
2183959,56.0,64.0,67.0
2183960,100.0,94.0,92.0
2183961,40.0,52.0,56.0
2183962,72.0,71.0,77.0
2183963,52.0,70.0,69.0
2183964,65.0,71.0,65.0
2183965,67.0,61.0,68.0
2183966,89.0,94.0,82.0
2183967,,97.0,94.0
2183968,62.0,71.0,69.0
2183969,60.0,74.0,
2183970,81.0,88.0,93.0
2183971,36.0,53.0,53.0
2183972,76.0,86.0,90.0
2183973,66.0,73.0,72.0
2183974,62.0,72.0,68.0
2183975,80.0,94.0,96.0
2183976,91.0,83.0,76.0
2183977,76.0,67.0,64.0
2183978,60.0,58.0,50.0
2183979,75.0,81.0,84.0
2183980,27.0,44.0,45.0
2183981,81.0,83.0,88.0
2183982,66.0,77.0,72.0
2183983,47.0,58.0,46.0
2183984,64.0,55.0,59.0
2183985,45.0,57.0,62.0
2183986,68.0,68.0,68.0
2183987,56.0,66.0,67.0
2183988,82.0,82.0,79.0
2183989,80.0,82.0,80.0
2183990,,87.0,87.0
2183991,36.0,35.0,
2183992,68.0,74.0,68.0
2183993,95.0,91.0,87.0
2183994,53.0,47.0,50.0
2183995,74.0,78.0,80.0
2183996,93.0,82.0,72.0
2183997,92.0,90.0,99.0
2183998,69.0,74.0,67.0
2183999,65.0,69.0,65.0
2184000,64.0,68.0,66.0
2184001,72.0,75.0,
2184002,78.0,76.0,68.0
2184003,57.0,68.0,63.0
2184004,59.0,64.0,71.0
2184005,52.0,43.0,42.0
2184006,87.0,81.0,84.0
2184007,75.0,68.0,73.0
2184008,84.0,97.0,100.0
2184009,61.0,66.0,63.0
2184010,87.0,76.0,69.0
2184011,88.0,77.0,75.0
2184012,85.0,78.0,74.0
2184013,70.0,68.0,68.0
2184014,51.0,45.0,44.0
2184015,81.0,88.0,90.0
2184016,82.0,92.0,94.0
2184017,82.0,88.0,92.0
2184018,49.0,34.0,45.0
2184019,95.0,78.0,83.0
2184020,76.0,81.0,83.0
2184021,,83.0,89.0
2184022,64.0,59.0,
2184023,71.0,67.0,73.0
2184024,78.0,76.0,79.0
2184025,66.0,83.0,
2184026,73.0,70.0,69.0
2184027,75.0,62.0,61.0
2184028,54.0,72.0,70.0
2184029,93.0,82.0,87.0
2184030,62.0,69.0,70.0
2184031,73.0,74.0,69.0
2184032,77.0,74.0,73.0
2184033,58.0,54.0,44.0
2184034,73.0,83.0,84.0
2184035,64.0,,61.0
2184036,70.0,78.0,68.0
2184037,66.0,64.0,56.0
2184038,90.0,93.0,91.0
2184039,61.0,50.0,51.0
2184040,49.0,53.0,53.0
2184041,59.0,58.0,53.0
2184042,79.0,87.0,87.0
2184043,79.0,88.0,93.0
2184044,77.0,74.0,74.0
2184045,59.0,80.0,78.0
2184046,67.0,61.0,
2184047,37.0,35.0,35.0
2184048,63.0,88.0,85.0
2184049,60.0,55.0,57.0
2184050,44.0,39.0,40.0
2184051,61.0,57.0,50.0
2184052,65.0,66.0,
2184053,65.0,74.0,73.0
2184054,70.0,74.0,
2184055,55.0,63.0,58.0
2184056,73.0,81.0,79.0
2184057,75.0,59.0,61.0
2184058,63.0,66.0,72.0
2184059,56.0,72.0,66.0
2184060,72.0,83.0,83.0
2184061,100.0,100.0,90.0
2184062,66.0,,69.0
2184063,74.0,68.0,69.0
2184064,75.0,86.0,83.0
2184065,90.0,85.0,81.0
2184066,71.0,83.0,81.0
2184067,41.0,42.0,53.0
2184068,43.0,52.0,49.0
2184069,51.0,69.0,71.0
2184070,38.0,36.0,32.0
2184071,74.0,92.0,86.0
2184072,56.0,61.0,62.0
2184073,48.0,58.0,55.0
2184074,54.0,55.0,50.0
2184075,70.0,77.0,73.0
2184076,89.0,93.0,95.0
2184077,70.0,70.0,56.0
2184078,71.0,88.0,87.0
2184079,91.0,90.0,83.0
2184080,71.0,,
2184081,73.0,78.0,85.0
2184082,49.0,48.0,36.0
2184083,86.0,84.0,75.0
2184084,62.0,80.0,82.0
2184085,71.0,,61.0
2184086,68.0,,70.0
2184087,62.0,68.0,63.0
2184088,55.0,70.0,66.0
2184089,38.0,48.0,50.0
2184090,75.0,82.0,81.0
2184091,86.0,95.0,100.0
2184092,82.0,89.0,86.0
2184093,44.0,45.0,43.0
2184094,48.0,46.0,44.0
2184095,71.0,67.0,64.0
2184096,50.0,53.0,48.0
2184097,68.0,70.0,74.0
2184098,78.0,86.0,87.0
2184099,82.0,94.0,100.0
2184100,69.0,81.0,74.0
2184101,61.0,51.0,48.0
2184102,,68.0,68.0
2184103,68.0,,66.0
2184104,80.0,,68.0
2184105,91.0,97.0,100.0
2184106,76.0,100.0,97.0
2184107,50.0,66.0,61.0
2184108,71.0,63.0,61.0
2184109,85.0,72.0,68.0
2184110,56.0,71.0,65.0
2184111,44.0,46.0,38.0
2184112,78.0,78.0,72.0
2184113,65.0,61.0,57.0
2184114,59.0,64.0,63.0
2184115,58.0,71.0,67.0
2184116,83.0,81.0,84.0
2184117,39.0,56.0,53.0
2184118,59.0,67.0,70.0
2184119,80.0,72.0,70.0
2184120,34.0,52.0,59.0
2184121,71.0,78.0,68.0
2184122,95.0,86.0,87.0
2184123,55.0,67.0,71.0
2184124,64.0,79.0,73.0
2184125,68.0,69.0,62.0
2184126,69.0,71.0,65.0
2184127,66.0,65.0,62.0
2184128,97.0,94.0,87.0
2184129,64.0,79.0,72.0
2184130,44.0,45.0,41.0
2184131,38.0,45.0,45.0
2184132,66.0,61.0,50.0
2184133,70.0,74.0,75.0
2184134,79.0,76.0,71.0
2184135,41.0,44.0,44.0
2184136,63.0,62.0,56.0
2184137,96.0,100.0,100.0
2184138,68.0,67.0,79.0
2184139,79.0,94.0,93.0
2184140,53.0,66.0,66.0
2184141,58.0,63.0,66.0
2184142,85.0,76.0,80.0
2184143,66.0,72.0,81.0
2184144,,81.0,86.0
2184145,73.0,58.0,52.0
2184146,85.0,95.0,96.0
2184147,45.0,57.0,50.0
2184148,81.0,88.0,86.0
2184149,90.0,85.0,86.0
2184150,74.0,77.0,77.0
2184151,54.0,63.0,66.0
2184152,60.0,69.0,
2184153,84.0,96.0,100.0
2184154,26.0,39.0,39.0
2184155,67.0,87.0,85.0
2184156,69.0,71.0,76.0
2184157,95.0,84.0,88.0
2184158,62.0,74.0,69.0
2184159,71.0,67.0,62.0
2184160,67.0,79.0,81.0
2184161,60.0,56.0,54.0
2184162,61.0,78.0,80.0
2184163,80.0,71.0,71.0
2184164,55.0,64.0,68.0
2184165,56.0,69.0,71.0
2184166,89.0,75.0,72.0
2184167,51.0,66.0,70.0
2184168,55.0,67.0,63.0
2184169,68.0,75.0,
2184170,44.0,53.0,46.0
2184171,58.0,50.0,48.0
2184172,58.0,65.0,66.0
2184173,57.0,53.0,46.0
2184174,75.0,81.0,71.0
2184175,57.0,77.0,70.0
2184176,72.0,85.0,91.0
2184177,70.0,82.0,79.0
2184178,48.0,61.0,62.0
2184179,47.0,53.0,42.0
2184180,54.0,59.0,62.0
2184181,91.0,85.0,81.0
2184182,85.0,95.0,93.0
2184183,71.0,69.0,66.0
2184184,64.0,47.0,45.0
2184185,47.0,48.0,44.0
2184186,30.0,38.0,37.0
2184187,84.0,88.0,79.0
2184188,89.0,91.0,89.0
2184189,73.0,,75.0
2184190,59.0,66.0,58.0
2184191,73.0,62.0,64.0
2184192,80.0,79.0,68.0
2184193,69.0,53.0,59.0
2184194,40.0,42.0,41.0
2184195,73.0,86.0,83.0
2184196,60.0,68.0,67.0
2184197,82.0,77.0,76.0
2184198,72.0,67.0,66.0
2184199,96.0,100.0,100.0
2184200,62.0,58.0,60.0
2184201,60.0,51.0,52.0
2184202,56.0,54.0,52.0
2184203,62.0,59.0,49.0
2184204,53.0,56.0,58.0
2184205,65.0,62.0,66.0
2184206,77.0,89.0,98.0
2184207,45.0,57.0,57.0
2184208,47.0,48.0,48.0
2184209,49.0,69.0,64.0
2184210,82.0,69.0,61.0
2184211,49.0,45.0,41.0
2184212,65.0,68.0,62.0
2184213,59.0,56.0,48.0
2184214,53.0,54.0,49.0
2184215,68.0,77.0,75.0
2184216,62.0,66.0,60.0
2184217,67.0,69.0,66.0
2184218,72.0,59.0,55.0
2184219,62.0,65.0,52.0
2184220,74.0,84.0,84.0
2184221,69.0,81.0,77.0
2184222,53.0,50.0,51.0
2184223,33.0,46.0,43.0
2184224,89.0,97.0,93.0
2184225,56.0,59.0,62.0
2184226,45.0,62.0,56.0
2184227,66.0,61.0,57.0
2184228,87.0,,94.0
2184229,69.0,53.0,58.0
2184230,62.0,68.0,67.0
2184231,71.0,,70.0
2184232,58.0,49.0,45.0
2184233,52.0,57.0,55.0
2184234,75.0,82.0,86.0
2184235,75.0,74.0,73.0
2184236,53.0,71.0,69.0
2184237,70.0,67.0,67.0
2184238,63.0,50.0,52.0
2184239,54.0,63.0,56.0
2184240,44.0,50.0,53.0
2184241,76.0,74.0,71.0
2184242,56.0,61.0,68.0
2184243,77.0,84.0,85.0
2184244,74.0,75.0,76.0
2184245,79.0,65.0,62.0
2184246,52.0,62.0,59.0
2184247,43.0,38.0,37.0
2184248,76.0,73.0,82.0
2184249,78.0,79.0,74.0
2184250,70.0,,63.0
2184251,55.0,68.0,58.0
2184252,56.0,61.0,61.0
2184253,71.0,83.0,87.0
2184254,68.0,66.0,59.0
2184255,,70.0,76.0
2184256,76.0,79.0,86.0
2184257,50.0,66.0,68.0
2184258,76.0,76.0,74.0
2184259,67.0,65.0,65.0
2184260,77.0,,85.0
2184261,70.0,63.0,68.0
2184262,77.0,76.0,
2184263,72.0,76.0,69.0
2184264,76.0,79.0,82.0
2184265,72.0,70.0,64.0
2184266,56.0,39.0,44.0
2184267,68.0,63.0,59.0
2184268,33.0,,46.0
2184269,59.0,61.0,63.0
2184270,77.0,74.0,67.0
2184271,64.0,57.0,55.0
2184272,100.0,89.0,
2184273,47.0,56.0,55.0
2184274,77.0,70.0,70.0
2184275,88.0,86.0,83.0
2184276,59.0,69.0,74.0
2184277,79.0,86.0,88.0
2184278,67.0,69.0,65.0
2184279,77.0,76.0,78.0
2184280,79.0,92.0,96.0
2184281,55.0,62.0,61.0
2184282,92.0,86.0,75.0
2184283,68.0,66.0,63.0
2184284,83.0,83.0,89.0
2184285,37.0,43.0,48.0
2184286,76.0,66.0,
2184287,89.0,80.0,85.0
2184288,74.0,,76.0
2184289,55.0,50.0,47.0
2184290,84.0,86.0,
2184291,79.0,89.0,85.0
2184292,35.0,56.0,53.0
2184293,96.0,,95.0
2184294,54.0,72.0,67.0
2184295,77.0,97.0,94.0
2184296,68.0,58.0,59.0
2184297,64.0,73.0,74.0
2184298,80.0,83.0,78.0
2184299,76.0,74.0,75.0
2184300,47.0,55.0,53.0
2184301,53.0,65.0,62.0
2184302,67.0,65.0,60.0
2184303,86.0,86.0,97.0
2184304,55.0,54.0,43.0
2184305,55.0,68.0,64.0
2184306,57.0,49.0,45.0
2184307,43.0,49.0,51.0
2184308,81.0,72.0,72.0
2184309,59.0,45.0,43.0
2184310,51.0,59.0,51.0
2184311,63.0,73.0,68.0
2184312,94.0,89.0,90.0
2184313,60.0,62.0,63.0
2184314,46.0,43.0,39.0
2184315,93.0,95.0,93.0
2184316,75.0,77.0,75.0
2184317,67.0,84.0,86.0
2184318,59.0,66.0,57.0
2184319,87.0,91.0,97.0
2184320,45.0,66.0,61.0
2184321,58.0,51.0,48.0
2184322,70.0,78.0,76.0
2184323,68.0,78.0,78.0
2184324,43.0,58.0,62.0
2184325,59.0,65.0,71.0
2184326,89.0,100.0,100.0
2184327,55.0,64.0,56.0
2184328,69.0,89.0,83.0
2184329,13.0,27.0,28.0
2184330,83.0,89.0,94.0
2184331,77.0,71.0,70.0
2184332,42.0,40.0,37.0
2184333,63.0,65.0,63.0
2184334,85.0,82.0,87.0
2184335,89.0,80.0,83.0
2184336,65.0,56.0,58.0
2184337,30.0,32.0,35.0
2184338,53.0,68.0,58.0
2184339,82.0,92.0,89.0
2184340,59.0,69.0,70.0
2184341,,90.0,86.0
2184342,51.0,65.0,58.0
2184343,99.0,100.0,100.0
2184344,44.0,54.0,
2184345,63.0,78.0,75.0
2184346,79.0,89.0,77.0
2184347,48.0,68.0,61.0
2184348,87.0,80.0,81.0
2184349,68.0,68.0,80.0
2184350,80.0,95.0,91.0
2184351,62.0,71.0,75.0
2184352,67.0,55.0,53.0
2184353,64.0,69.0,67.0
2184354,70.0,85.0,81.0
2184355,38.0,51.0,50.0
2184356,67.0,,74.0
2184357,71.0,64.0,67.0
2184358,47.0,56.0,59.0
2184359,62.0,79.0,80.0
2184360,38.0,,50.0
2184361,59.0,70.0,61.0
2184362,81.0,94.0,88.0
2184363,85.0,88.0,
2184364,49.0,57.0,54.0
2184365,66.0,57.0,51.0
2184366,66.0,56.0,54.0
2184367,95.0,,92.0
2184368,100.0,89.0,
2184369,45.0,56.0,59.0
2184370,65.0,77.0,80.0
2184371,63.0,69.0,61.0
2184372,57.0,71.0,69.0
2184373,60.0,75.0,80.0
2184374,60.0,60.0,60.0
2184375,49.0,65.0,62.0
2184376,65.0,70.0,74.0
2184377,79.0,66.0,67.0
2184378,84.0,63.0,60.0
2184379,66.0,82.0,77.0
2184380,81.0,68.0,66.0
2184381,65.0,66.0,59.0
2184382,49.0,66.0,68.0
2184383,48.0,59.0,53.0
2184384,100.0,95.0,95.0
2184385,78.0,69.0,74.0
2184386,75.0,85.0,
2184387,100.0,91.0,92.0
2184388,60.0,63.0,65.0
2184389,70.0,83.0,79.0
2184390,23.0,28.0,26.0
2184391,79.0,63.0,65.0
2184392,62.0,54.0,59.0
2184393,57.0,52.0,51.0
2184394,59.0,63.0,60.0
2184395,84.0,77.0,76.0
2184396,75.0,76.0,73.0
2184397,84.0,86.0,90.0
2184398,72.0,69.0,70.0
2184399,67.0,61.0,60.0
2184400,47.0,47.0,44.0
2184401,73.0,70.0,77.0
2184402,87.0,81.0,83.0
2184403,45.0,48.0,47.0
2184404,38.0,36.0,31.0
2184405,80.0,84.0,78.0
2184406,73.0,,88.0
2184407,64.0,78.0,
2184408,76.0,62.0,54.0
2184409,41.0,54.0,47.0
2184410,48.0,53.0,57.0
2184411,40.0,36.0,37.0
2184412,76.0,74.0,70.0
2184413,74.0,,71.0
2184414,52.0,69.0,71.0
2184415,82.0,82.0,75.0
2184416,60.0,74.0,70.0
2184417,50.0,54.0,49.0
2184418,75.0,79.0,
2184419,83.0,89.0,91.0
2184420,79.0,67.0,65.0
2184421,71.0,85.0,83.0
2184422,64.0,57.0,57.0
2184423,59.0,69.0,61.0
2184424,74.0,70.0,64.0
2184425,54.0,63.0,54.0
2184426,40.0,41.0,51.0
2184427,83.0,98.0,94.0
2184428,62.0,63.0,73.0
2184429,77.0,76.0,69.0
2184430,50.0,65.0,64.0
2184431,41.0,75.0,65.0
2184432,92.0,76.0,79.0
2184433,75.0,79.0,75.0
2184434,79.0,80.0,81.0
2184435,77.0,67.0,59.0
2184436,81.0,87.0,83.0
2184437,70.0,85.0,88.0
2184438,64.0,68.0,65.0
2184439,48.0,51.0,48.0
2184440,34.0,48.0,43.0
2184441,86.0,74.0,76.0
2184442,34.0,46.0,39.0
2184443,59.0,71.0,
2184444,59.0,56.0,66.0
2184445,55.0,58.0,50.0
2184446,75.0,79.0,80.0
2184447,92.0,95.0,100.0
2184448,67.0,60.0,54.0
2184449,53.0,64.0,61.0
2184450,51.0,61.0,60.0
2184451,71.0,90.0,80.0
2184452,92.0,,97.0
2184453,55.0,56.0,53.0
2184454,47.0,55.0,44.0
2184455,60.0,80.0,79.0
2184456,89.0,97.0,97.0
2184457,53.0,65.0,56.0
2184458,76.0,78.0,85.0
2184459,67.0,72.0,73.0
2184460,59.0,71.0,75.0
2184461,78.0,74.0,77.0
2184462,94.0,90.0,89.0
2184463,94.0,99.0,92.0
2184464,85.0,91.0,96.0
2184465,37.0,45.0,44.0
2184466,59.0,67.0,67.0
2184467,54.0,57.0,60.0
2184468,69.0,74.0,69.0
2184469,72.0,73.0,69.0
2184470,43.0,44.0,35.0
2184471,48.0,77.0,73.0
2184472,31.0,45.0,42.0
2184473,46.0,49.0,44.0
2184474,31.0,47.0,45.0
2184475,90.0,88.0,76.0
2184476,65.0,48.0,58.0
2184477,77.0,73.0,65.0
2184478,63.0,57.0,56.0
2184479,74.0,76.0,
2184480,52.0,69.0,67.0
2184481,34.0,35.0,27.0
2184482,52.0,61.0,61.0
2184483,87.0,93.0,96.0
2184484,59.0,50.0,46.0
2184485,52.0,42.0,42.0
2184486,76.0,,72.0
2184487,77.0,51.0,55.0
2184488,77.0,88.0,83.0
2184489,49.0,39.0,38.0
2184490,81.0,93.0,86.0
2184491,64.0,63.0,67.0
2184492,95.0,93.0,96.0
2184493,52.0,,79.0
2184494,66.0,63.0,60.0
2184495,36.0,33.0,36.0
2184496,87.0,89.0,84.0
2184497,84.0,82.0,82.0
2184498,85.0,84.0,
2184499,,73.0,67.0
2184500,92.0,83.0,77.0
2184501,47.0,38.0,
2184502,92.0,85.0,93.0
2184503,60.0,81.0,77.0
2184504,47.0,49.0,46.0
2184505,61.0,63.0,59.0
2184506,86.0,80.0,79.0
2184507,44.0,46.0,57.0
2184508,44.0,58.0,52.0
2184509,97.0,96.0,95.0
2184510,85.0,75.0,71.0
2184511,71.0,,76.0
2184512,37.0,36.0,34.0
2184513,64.0,83.0,70.0
2184514,53.0,56.0,60.0
2184515,71.0,77.0,76.0
2184516,61.0,56.0,54.0
2184517,74.0,64.0,66.0
2184518,59.0,74.0,77.0
2184519,70.0,61.0,57.0
2184520,68.0,57.0,57.0
2184521,66.0,62.0,66.0
2184522,60.0,56.0,53.0
2184523,68.0,77.0,74.0
2184524,37.0,55.0,52.0
2184525,57.0,53.0,
2184526,,51.0,46.0
2184527,62.0,60.0,51.0
2184528,,88.0,87.0
2184529,82.0,86.0,93.0
2184530,67.0,61.0,60.0
2184531,54.0,47.0,43.0
2184532,69.0,81.0,75.0
2184533,63.0,59.0,64.0
2184534,86.0,74.0,76.0
