Id,housing_median_age,total_rooms,total_bedrooms
19130,21.0,2500.0,466.0
19131,13.0,2085.0,322.0
19132,19.0,3753.0,761.0
19133,28.0,1127.0,245.0
19134,28.0,1427.0,304.0
19135,24.0,2068.0,346.0
19136,20.0,1750.0,352.0
19137,18.0,4547.0,774.0
19138,16.0,2801.0,614.0
19139,,3900.0,863.0
19140,17.0,2280.0,453.0
19141,31.0,431.0,90.0
19142,18.0,2226.0,490.0
19143,26.0,2187.0,472.0
19144,16.0,2777.0,503.0
19145,15.0,2524.0,449.0
19146,11.0,13714.0,2302.0
19147,16.0,2247.0,502.0
19148,23.0,2801.0,507.0
19149,18.0,4026.0,718.0
19150,21.0,2405.0,476.0
19151,22.0,2390.0,484.0
19152,15.0,2532.0,458.0
19153,23.0,2248.0,489.0
19154,21.0,1774.0,370.0
19155,32.0,3611.0,772.0
19156,36.0,1822.0,449.0
19157,28.0,1745.0,379.0
19158,10.0,2281.0,
19159,17.0,2786.0,559.0
19160,11.0,3664.0,647.0
19161,16.0,2753.0,494.0
19162,16.0,1141.0,220.0
19163,15.0,2771.0,546.0
19164,18.0,2879.0,578.0
19165,18.0,1411.0,
19166,17.0,2255.0,416.0
19167,14.0,2539.0,466.0
19168,18.0,1633.0,243.0
19169,23.0,2216.0,378.0
19170,10.0,1187.0,236.0
19171,25.0,2596.0,557.0
19172,30.0,1270.0,365.0
19173,21.0,2842.0,640.0
19174,20.0,2858.0,612.0
19175,26.0,2723.0,551.0
19176,32.0,1286.0,271.0
19177,14.0,2633.0,530.0
19178,27.0,1804.0,321.0
19179,17.0,1429.0,265.0
19180,18.0,2102.0,377.0
19181,26.0,1833.0,422.0
19182,17.0,1682.0,332.0
19183,26.0,695.0,126.0
19184,30.0,2502.0,523.0
19185,21.0,2333.0,514.0
19186,18.0,1748.0,337.0
19187,16.0,994.0,
19188,16.0,3552.0,704.0
19189,16.0,2734.0,501.0
19190,12.0,3783.0,702.0
19191,17.0,3019.0,578.0
19192,20.0,1182.0,250.0
19193,27.0,1540.0,315.0
19194,13.0,3013.0,486.0
19195,22.0,2153.0,461.0
19196,33.0,2149.0,498.0
19197,18.0,754.0,161.0
19198,20.0,2701.0,573.0
19199,14.0,2721.0,627.0
19200,26.0,1183.0,276.0
19201,17.0,2816.0,639.0
19202,14.0,821.0,170.0
19203,14.0,,519.0
19204,17.0,3057.0,577.0
19205,13.0,4581.0,881.0
19206,8.0,2411.0,463.0
19207,14.0,2413.0,524.0
19208,24.0,2237.0,434.0
19209,31.0,1581.0,299.0
19210,15.0,2909.0,549.0
19211,17.0,2548.0,537.0
19212,23.0,1922.0,411.0
19213,16.0,2668.0,516.0
19214,22.0,2737.0,512.0
19215,33.0,2029.0,378.0
19216,32.0,1404.0,247.0
19217,14.0,1781.0,346.0
19218,32.0,1516.0,289.0
19219,40.0,690.0,129.0
19220,17.0,1791.0,356.0
19221,52.0,296.0,
19222,48.0,1276.0,292.0
19223,26.0,2286.0,444.0
19224,40.0,3272.0,663.0
19225,28.0,4225.0,835.0
19226,19.0,3599.0,695.0
19227,21.0,2400.0,485.0
19228,17.0,1885.0,350.0
19229,18.0,1867.0,424.0
19230,25.0,2344.0,532.0
19231,25.0,1941.0,477.0
19232,23.0,1654.0,369.0
19233,23.0,4017.0,792.0
19234,21.0,2010.0,360.0
19235,15.0,4206.0,922.0
19236,33.0,2644.0,459.0
19237,36.0,3319.0,664.0
19238,50.0,1525.0,308.0
19239,15.0,3643.0,801.0
19240,19.0,2200.0,414.0
19241,19.0,2722.0,479.0
19242,29.0,1729.0,355.0
19243,20.0,4288.0,789.0
19244,31.0,1277.0,263.0
19245,34.0,2773.0,679.0
19246,14.0,4453.0,797.0
19247,19.0,3689.0,644.0
19248,45.0,2245.0,448.0
19249,28.0,1729.0,419.0
19250,23.0,910.0,199.0
19251,45.0,1393.0,294.0
19252,13.0,2300.0,513.0
19253,29.0,4059.0,787.0
19254,15.0,5266.0,1031.0
19255,15.0,2740.0,503.0
19256,26.0,178.0,40.0
19257,40.0,1958.0,386.0
19258,52.0,4513.0,985.0
19259,31.0,602.0,153.0
19260,52.0,4019.0,824.0
19261,15.0,14125.0,2344.0
19262,5.0,7854.0,1446.0
19263,31.0,2766.0,604.0
19264,35.0,2122.0,400.0
19265,36.0,3018.0,557.0
19266,43.0,1939.0,353.0
19267,38.0,931.0,181.0
19268,40.0,2549.0,478.0
19269,44.0,2256.0,451.0
19270,44.0,3013.0,563.0
19271,47.0,2161.0,440.0
19272,37.0,4368.0,779.0
19273,18.0,6860.0,1079.0
19274,37.0,2811.0,
19275,37.0,4590.0,857.0
19276,4.0,15654.0,2394.0
19277,48.0,833.0,
19278,,4397.0,997.0
19279,13.0,5451.0,1194.0
19280,24.0,1213.0,395.0
19281,30.0,3317.0,1058.0
19282,52.0,248.0,86.0
19283,52.0,1780.0,373.0
19284,52.0,2315.0,556.0
19285,52.0,1591.0,372.0
19286,46.0,4143.0,895.0
19287,49.0,1851.0,356.0
19288,52.0,2050.0,492.0
19289,42.0,1743.0,388.0
19290,47.0,1303.0,278.0
19291,49.0,2715.0,435.0
19292,47.0,3007.0,524.0
19293,52.0,2111.0,310.0
19294,29.0,5154.0,1084.0
19295,37.0,3223.0,564.0
19296,39.0,2967.0,500.0
19297,42.0,1625.0,255.0
19298,47.0,1339.0,298.0
19299,49.0,2365.0,504.0
19300,52.0,2846.0,705.0
19301,52.0,793.0,216.0
19302,52.0,1560.0,353.0
19303,52.0,2573.0,639.0
19304,28.0,3102.0,734.0
19305,45.0,4423.0,1001.0
19306,42.0,5266.0,1167.0
19307,26.0,3699.0,671.0
19308,34.0,963.0,159.0
19309,16.0,3921.0,727.0
19310,12.0,5382.0,928.0
19311,28.0,3072.0,790.0
19312,15.0,8479.0,1759.0
19313,10.0,6817.0,1188.0
19314,24.0,2917.0,543.0
19315,7.0,5129.0,
19316,33.0,1253.0,238.0
19317,36.0,1412.0,260.0
19318,14.0,2804.0,587.0
19319,52.0,1888.0,457.0
19320,34.0,2434.0,428.0
19321,20.0,3000.0,525.0
19322,10.0,4976.0,849.0
19323,15.0,2125.0,278.0
19324,14.0,6360.0,1236.0
19325,16.0,3515.0,626.0
19326,10.0,3008.0,532.0
19327,7.0,18392.0,2782.0
19328,5.0,,1729.0
19329,8.0,614.0,118.0
19330,27.0,3794.0,772.0
19331,31.0,3401.0,616.0
19332,11.0,673.0,145.0
19333,40.0,1538.0,255.0
19334,17.0,1625.0,239.0
19335,18.0,,265.0
19336,21.0,2475.0,341.0
19337,4.0,3273.0,495.0
19338,7.0,4093.0,651.0
19339,15.0,1173.0,146.0
19340,13.0,7367.0,1042.0
19341,14.0,6920.0,996.0
19342,8.0,6761.0,1234.0
19343,2.0,6718.0,858.0
19344,12.0,3861.0,795.0
19345,25.0,3304.0,493.0
19346,15.0,5114.0,833.0
19347,5.0,1569.0,199.0
19348,3.0,7030.0,1191.0
19349,4.0,8778.0,1291.0
19350,36.0,263.0,73.0
19351,32.0,1070.0,199.0
19352,37.0,1336.0,251.0
19353,36.0,1818.0,323.0
19354,34.0,1562.0,289.0
19355,36.0,1248.0,221.0
19356,15.0,7937.0,1635.0
19357,38.0,1214.0,244.0
19358,39.0,199.0,36.0
19359,34.0,3082.0,702.0
19360,37.0,1176.0,291.0
19361,32.0,1203.0,287.0
19362,52.0,582.0,131.0
19363,21.0,7195.0,1416.0
19364,16.0,8517.0,1910.0
19365,24.0,3580.0,735.0
19366,25.0,4617.0,
19367,27.0,3440.0,
19368,35.0,1940.0,384.0
19369,20.0,2237.0,464.0
19370,20.0,3899.0,763.0
19371,17.0,9089.0,1542.0
19372,8.0,2894.0,602.0
19373,1.0,2062.0,343.0
19374,16.0,1104.0,164.0
19375,22.0,2761.0,757.0
19376,30.0,2081.0,456.0
19377,13.0,3334.0,541.0
19378,11.0,6550.0,1149.0
19379,16.0,1081.0,181.0
19380,10.0,2237.0,454.0
19381,7.0,11768.0,1893.0
19382,4.0,2487.0,440.0
19383,12.0,4132.0,710.0
19384,16.0,4138.0,758.0
19385,18.0,921.0,126.0
19386,35.0,10869.0,2226.0
19387,17.0,7973.0,1591.0
19388,14.0,1156.0,216.0
19389,25.0,182.0,48.0
19390,2.0,4953.0,735.0
19391,17.0,1824.0,348.0
19392,12.0,2344.0,354.0
19393,11.0,2838.0,429.0
19394,17.0,3053.0,595.0
19395,19.0,3011.0,551.0
19396,15.0,1263.0,
19397,26.0,2056.0,413.0
19398,15.0,2857.0,373.0
19399,14.0,3035.0,680.0
19400,16.0,2084.0,292.0
19401,8.0,3157.0,559.0
19402,2.0,7747.0,1133.0
19403,9.0,4999.0,874.0
19404,3.0,7985.0,1257.0
19405,12.0,5127.0,998.0
19406,25.0,185.0,32.0
19407,45.0,19.0,5.0
19408,33.0,1083.0,217.0
19409,45.0,1778.0,339.0
19410,38.0,1918.0,364.0
19411,34.0,1084.0,187.0
19412,24.0,745.0,116.0
19413,18.0,4486.0,723.0
19414,15.0,476.0,67.0
19415,30.0,140.0,35.0
19416,17.0,5678.0,1116.0
19417,11.0,1500.0,319.0
19418,20.0,1415.0,266.0
19419,7.0,3292.0,698.0
19420,11.0,3208.0,790.0
19421,16.0,1697.0,267.0
19422,13.0,3616.0,672.0
19423,16.0,2331.0,450.0
19424,18.0,3876.0,916.0
19425,16.0,1470.0,261.0
19426,13.0,3252.0,610.0
19427,34.0,432.0,65.0
19428,16.0,2509.0,366.0
19429,16.0,3996.0,550.0
19430,28.0,1967.0,315.0
19431,16.0,808.0,137.0
19432,16.0,2495.0,331.0
19433,15.0,1176.0,166.0
19434,3.0,9488.0,1417.0
19435,21.0,3027.0,675.0
19436,24.0,2434.0,630.0
19437,18.0,1048.0,185.0
19438,35.0,2728.0,451.0
19439,34.0,2735.0,539.0
19440,33.0,146.0,31.0
19441,34.0,1502.0,282.0
19442,26.0,1974.0,364.0
19443,18.0,4518.0,827.0
19444,19.0,686.0,107.0
19445,24.0,1951.0,341.0
19446,10.0,6331.0,1181.0
19447,2.0,790.0,135.0
19448,15.0,5115.0,776.0
19449,32.0,2139.0,440.0
19450,36.0,839.0,158.0
19451,24.0,1307.0,314.0
19452,30.0,1674.0,297.0
19453,32.0,1495.0,333.0
19454,33.0,1808.0,363.0
19455,46.0,2292.0,472.0
19456,40.0,1266.0,257.0
19457,22.0,1910.0,326.0
19458,33.0,596.0,105.0
19459,25.0,3282.0,566.0
19460,33.0,1486.0,290.0
19461,37.0,1549.0,
19462,24.0,1946.0,400.0
19463,15.0,4885.0,988.0
19464,18.0,1479.0,246.0
19465,25.0,3106.0,715.0
19466,21.0,2423.0,560.0
19467,35.0,1762.0,350.0
19468,20.0,3306.0,503.0
19469,14.0,3732.0,846.0
19470,25.0,5024.0,881.0
19471,18.0,2405.0,390.0
19472,22.0,3577.0,
19473,30.0,1631.0,284.0
19474,27.0,3078.0,597.0
19475,14.0,2844.0,602.0
19476,17.0,2703.0,550.0
19477,26.0,1726.0,289.0
19478,8.0,5092.0,988.0
19479,15.0,2411.0,446.0
19480,17.0,3308.0,720.0
19481,31.0,1701.0,363.0
19482,29.0,2375.0,560.0
19483,19.0,2398.0,521.0
19484,42.0,2106.0,533.0
19485,24.0,2220.0,411.0
19486,27.0,3800.0,728.0
19487,36.0,1860.0,364.0
19488,25.0,1566.0,352.0
19489,40.0,2725.0,531.0
19490,25.0,2990.0,450.0
19491,17.0,1728.0,271.0
19492,18.0,2042.0,420.0
19493,19.0,1687.0,253.0
19494,18.0,2915.0,418.0
19495,16.0,1410.0,209.0
19496,18.0,2933.0,481.0
19497,16.0,2621.0,416.0
19498,20.0,3460.0,602.0
19499,33.0,1369.0,280.0
19500,33.0,1453.0,250.0
19501,17.0,2864.0,487.0
19502,20.0,1888.0,411.0
19503,24.0,2388.0,358.0
19504,7.0,6508.0,1028.0
19505,8.0,5875.0,1115.0
19506,9.0,4764.0,816.0
19507,7.0,7808.0,1390.0
19508,16.0,1523.0,308.0
19509,45.0,1615.0,338.0
19510,45.0,2264.0,504.0
19511,52.0,1075.0,249.0
19512,49.0,2300.0,463.0
19513,34.0,878.0,160.0
19514,17.0,2652.0,342.0
19515,22.0,2933.0,461.0
19516,37.0,1966.0,348.0
19517,52.0,1735.0,347.0
19518,52.0,2156.0,469.0
19519,52.0,1923.0,393.0
19520,39.0,2889.0,517.0
19521,52.0,1621.0,393.0
19522,40.0,1974.0,410.0
19523,23.0,4030.0,
19524,24.0,,310.0
19525,49.0,3273.0,579.0
19526,31.0,2554.0,515.0
19527,32.0,2344.0,434.0
19528,32.0,1333.0,235.0
19529,29.0,1315.0,240.0
19530,29.0,2644.0,464.0
19531,32.0,3201.0,542.0
19532,35.0,3941.0,645.0
19533,47.0,2090.0,387.0
19534,16.0,3049.0,609.0
19535,26.0,1644.0,294.0
19536,28.0,1915.0,419.0
19537,30.0,3919.0,743.0
19538,44.0,743.0,155.0
19539,16.0,3741.0,698.0
19540,13.0,4011.0,936.0
19541,14.0,3155.0,580.0
19542,16.0,1244.0,242.0
19543,15.0,2536.0,414.0
19544,,2846.0,516.0
19545,26.0,1887.0,381.0
19546,22.0,1249.0,335.0
19547,26.0,1584.0,295.0
19548,12.0,1550.0,187.0
19549,15.0,3091.0,697.0
19550,11.0,2242.0,699.0
19551,14.0,2313.0,
19552,14.0,1555.0,369.0
19553,19.0,2987.0,676.0
19554,23.0,2744.0,588.0
19555,8.0,6322.0,1001.0
19556,16.0,2355.0,345.0
19557,16.0,1689.0,254.0
19558,6.0,5496.0,1374.0
19559,16.0,1328.0,187.0
19560,11.0,5817.0,878.0
19561,15.0,2153.0,345.0
19562,8.0,7520.0,1336.0
19563,12.0,,782.0
19564,4.0,8072.0,1606.0
19565,16.0,1683.0,341.0
19566,32.0,2826.0,627.0
19567,28.0,1585.0,412.0
19568,23.0,1569.0,414.0
19569,17.0,1690.0,464.0
19570,16.0,4922.0,1211.0
19571,10.0,9772.0,
19572,17.0,5815.0,898.0
19573,29.0,2551.0,448.0
19574,18.0,2723.0,529.0
19575,21.0,1059.0,150.0
19576,15.0,1848.0,280.0
19577,17.0,1804.0,304.0
19578,17.0,2007.0,400.0
19579,14.0,5315.0,1037.0
19580,29.0,488.0,63.0
19581,15.0,2936.0,517.0
19582,13.0,7731.0,1360.0
19583,10.0,3597.0,
19584,14.0,1665.0,390.0
19585,20.0,2791.0,546.0
19586,20.0,1151.0,211.0
19587,14.0,2364.0,631.0
19588,26.0,2081.0,339.0
19589,24.0,2622.0,525.0
19590,32.0,3771.0,741.0
19591,29.0,2796.0,588.0
19592,47.0,904.0,154.0
19593,36.0,1686.0,303.0
19594,40.0,1449.0,281.0
19595,35.0,1356.0,241.0
19596,36.0,1311.0,259.0
19597,45.0,883.0,202.0
19598,36.0,1943.0,337.0
19599,31.0,1808.0,315.0
19600,42.0,709.0,182.0
19601,35.0,1304.0,343.0
19602,52.0,1439.0,325.0
19603,38.0,1689.0,526.0
19604,52.0,1059.0,281.0
19605,52.0,988.0,283.0
19606,27.0,966.0,251.0
19607,29.0,1706.0,415.0
19608,35.0,1445.0,309.0
19609,41.0,1743.0,373.0
19610,42.0,1574.0,376.0
19611,41.0,1974.0,482.0
19612,36.0,2175.0,516.0
19613,39.0,2739.0,573.0
19614,48.0,3118.0,561.0
19615,26.0,2011.0,557.0
19616,52.0,2259.0,537.0
19617,15.0,1575.0,262.0
19618,16.0,3452.0,791.0
19619,17.0,3201.0,527.0
19620,19.0,1848.0,428.0
19621,15.0,1811.0,406.0
19622,23.0,3220.0,603.0
19623,29.0,2891.0,459.0
19624,32.0,2970.0,504.0
19625,39.0,2015.0,335.0
19626,23.0,2296.0,356.0
19627,19.0,4976.0,711.0
19628,15.0,,830.0
19629,16.0,2697.0,490.0
19630,16.0,2724.0,593.0
19631,23.0,2246.0,437.0
19632,14.0,2096.0,420.0
19633,21.0,2066.0,393.0
19634,20.0,2806.0,477.0
19635,18.0,3364.0,501.0
19636,19.0,3244.0,449.0
19637,24.0,2268.0,330.0
19638,17.0,1528.0,
19639,24.0,2409.0,464.0
19640,19.0,2107.0,332.0
19641,17.0,1090.0,164.0
19642,6.0,6719.0,1016.0
19643,23.0,2511.0,549.0
19644,18.0,4839.0,918.0
19645,6.0,2073.0,388.0
19646,16.0,4196.0,638.0
19647,14.0,4042.0,1298.0
19648,16.0,1834.0,391.0
19649,16.0,1426.0,287.0
19650,9.0,2268.0,594.0
19651,12.0,4174.0,670.0
19652,4.0,6487.0,1112.0
19653,7.0,,
19654,28.0,3580.0,611.0
19655,13.0,4323.0,1020.0
19656,16.0,2653.0,606.0
19657,14.0,4742.0,756.0
19658,14.0,4794.0,767.0
19659,14.0,2324.0,754.0
19660,17.0,3064.0,588.0
19661,25.0,2696.0,496.0
19662,23.0,2819.0,612.0
19663,20.0,2919.0,508.0
19664,48.0,707.0,166.0
19665,35.0,1120.0,297.0
19666,28.0,1073.0,241.0
19667,52.0,188.0,62.0
19668,17.0,2287.0,497.0
19669,11.0,4670.0,1007.0
19670,15.0,3265.0,
19671,8.0,5823.0,1104.0
19672,23.0,1551.0,236.0
19673,11.0,2895.0,524.0
19674,14.0,4376.0,797.0
19675,14.0,4143.0,656.0
19676,9.0,4967.0,885.0
19677,42.0,2050.0,434.0
19678,29.0,2677.0,691.0
19679,31.0,2020.0,476.0
19680,26.0,1168.0,253.0
19681,26.0,3604.0,734.0
19682,26.0,1446.0,296.0
19683,30.0,2099.0,406.0
19684,30.0,3689.0,746.0
19685,40.0,1389.0,309.0
19686,36.0,,345.0
19687,43.0,1351.0,277.0
19688,35.0,2611.0,475.0
19689,17.0,3150.0,588.0
19690,32.0,701.0,182.0
19691,29.0,,551.0
19692,38.0,1166.0,223.0
19693,19.0,2191.0,391.0
19694,37.0,2217.0,451.0
19695,15.0,3080.0,617.0
19696,,795.0,163.0
19697,40.0,2406.0,423.0
19698,26.0,1634.0,315.0
19699,26.0,2273.0,474.0
19700,16.0,1688.0,292.0
19701,19.0,1765.0,394.0
19702,22.0,1288.0,243.0
19703,32.0,1437.0,257.0
19704,27.0,2565.0,479.0
19705,30.0,2260.0,374.0
19706,34.0,1138.0,205.0
19707,32.0,,324.0
19708,25.0,3067.0,569.0
19709,20.0,3404.0,628.0
19710,18.0,2399.0,389.0
19711,16.0,1762.0,293.0
19712,16.0,2017.0,369.0
19713,31.0,1534.0,292.0
19714,28.0,2388.0,437.0
19715,36.0,1987.0,387.0
19716,19.0,1968.0,350.0
19717,22.0,2900.0,538.0
19718,30.0,3977.0,930.0
19719,52.0,2154.0,499.0
19720,29.0,4450.0,939.0
19721,37.0,1179.0,282.0
19722,35.0,2157.0,487.0
19723,33.0,1565.0,390.0
19724,44.0,3234.0,746.0
19725,48.0,3939.0,860.0
19726,49.0,1141.0,239.0
19727,46.0,2280.0,492.0
19728,37.0,2469.0,519.0
19729,27.0,3894.0,776.0
19730,25.0,1563.0,314.0
19731,22.0,3328.0,550.0
19732,37.0,3169.0,719.0
19733,18.0,2021.0,
19734,4.0,7042.0,1100.0
19735,8.0,6190.0,1088.0
19736,13.0,4808.0,848.0
19737,9.0,3659.0,652.0
19738,12.0,2289.0,611.0
19739,27.0,1823.0,360.0
19740,5.0,3986.0,737.0
19741,23.0,2676.0,521.0
19742,52.0,1514.0,348.0
19743,52.0,1753.0,380.0
19744,35.0,2597.0,522.0
19745,18.0,2721.0,557.0
19746,29.0,2176.0,385.0
19747,17.0,5199.0,1023.0
19748,41.0,2720.0,501.0
19749,16.0,4418.0,704.0
19750,33.0,,147.0
19751,33.0,1530.0,266.0
19752,26.0,4050.0,712.0
19753,,1548.0,328.0
19754,32.0,4073.0,718.0
19755,18.0,2856.0,513.0
19756,43.0,1384.0,284.0
19757,16.0,4047.0,769.0
19758,35.0,956.0,213.0
19759,45.0,1717.0,389.0
19760,21.0,360.0,96.0
19761,32.0,2697.0,529.0
19762,20.0,3109.0,712.0
19763,9.0,5409.0,1019.0
19764,,1460.0,311.0
19765,27.0,3658.0,764.0
19766,28.0,3297.0,676.0
19767,50.0,2530.0,524.0
19768,31.0,855.0,217.0
19769,18.0,2562.0,500.0
19770,16.0,1496.0,298.0
19771,8.0,3223.0,637.0
19772,27.0,471.0,84.0
19773,17.0,4227.0,729.0
19774,27.0,4213.0,750.0
19775,20.0,570.0,112.0
19776,27.0,508.0,93.0
19777,,3531.0,508.0
19778,16.0,1343.0,241.0
19779,46.0,431.0,86.0
19780,9.0,4838.0,920.0
19781,52.0,436.0,81.0
19782,45.0,621.0,129.0
19783,38.0,1545.0,279.0
19784,28.0,1208.0,232.0
19785,16.0,1174.0,249.0
19786,20.0,651.0,157.0
19787,37.0,1738.0,403.0
19788,32.0,964.0,198.0
19789,16.0,2022.0,413.0
19790,26.0,28.0,4.0
19791,15.0,3553.0,659.0
19792,25.0,421.0,
19793,35.0,404.0,96.0
19794,30.0,1120.0,248.0
19795,20.0,1717.0,403.0
19796,10.0,423.0,110.0
19797,21.0,435.0,96.0
19798,16.0,893.0,164.0
19799,37.0,1956.0,402.0
19800,35.0,1166.0,268.0
19801,18.0,3453.0,666.0
19802,12.0,3609.0,712.0
19803,14.0,2799.0,
19804,18.0,391.0,71.0
19805,22.0,434.0,89.0
19806,14.0,9849.0,1887.0
19807,14.0,5514.0,909.0
19808,19.0,1690.0,327.0
19809,31.0,840.0,154.0
19810,24.0,527.0,112.0
19811,25.0,1005.0,159.0
19812,19.0,3725.0,543.0
19813,14.0,2368.0,297.0
19814,23.0,1373.0,264.0
19815,5.0,2256.0,420.0
19816,39.0,223.0,37.0
19817,19.0,6473.0,1212.0
19818,29.0,1343.0,223.0
19819,30.0,1653.0,285.0
19820,42.0,1787.0,296.0
19821,43.0,1244.0,209.0
19822,7.0,9374.0,1847.0
19823,52.0,349.0,59.0
19824,5.0,9601.0,1639.0
19825,25.0,207.0,41.0
19826,6.0,2607.0,557.0
19827,16.0,3476.0,650.0
19828,,102.0,23.0
19829,12.0,9148.0,1906.0
19830,31.0,906.0,146.0
19831,6.0,3655.0,598.0
19832,5.0,3096.0,545.0
19833,11.0,1658.0,301.0
19834,8.0,1959.0,379.0
19835,37.0,375.0,58.0
19836,16.0,19.0,
19837,18.0,3469.0,661.0
19838,20.0,3275.0,760.0
19839,33.0,828.0,123.0
19840,15.0,1232.0,180.0
19841,29.0,2911.0,445.0
19842,33.0,3230.0,587.0
19843,26.0,90.0,18.0
19844,18.0,5129.0,1171.0
19845,28.0,1909.0,398.0
19846,,3814.0,790.0
19847,5.0,4034.0,771.0
19848,9.0,6333.0,1355.0
19849,25.0,3262.0,588.0
19850,20.0,3204.0,625.0
19851,27.0,1956.0,327.0
19852,28.0,2875.0,560.0
19853,4.0,13315.0,2424.0
19854,15.0,3062.0,584.0
19855,16.0,4961.0,902.0
19856,16.0,4478.0,647.0
19857,37.0,136.0,20.0
19858,6.0,3491.0,657.0
19859,10.0,7566.0,1348.0
19860,17.0,1147.0,140.0
19861,18.0,3176.0,468.0
19862,25.0,2773.0,384.0
19863,30.0,1975.0,375.0
19864,24.0,705.0,114.0
19865,16.0,2793.0,476.0
19866,15.0,4065.0,841.0
19867,16.0,2349.0,446.0
19868,9.0,1114.0,172.0
19869,27.0,4006.0,762.0
19870,28.0,3269.0,647.0
19871,16.0,568.0,124.0
19872,13.0,1221.0,260.0
19873,16.0,2493.0,535.0
19874,18.0,4197.0,1006.0
19875,16.0,,250.0
19876,17.0,2434.0,511.0
19877,18.0,1442.0,229.0
19878,31.0,1648.0,293.0
19879,19.0,1974.0,393.0
19880,15.0,2485.0,434.0
19881,24.0,2930.0,588.0
19882,21.0,2760.0,632.0
19883,33.0,1959.0,342.0
19884,40.0,3012.0,616.0
19885,36.0,826.0,167.0
19886,10.0,934.0,
19887,33.0,1433.0,298.0
19888,28.0,1768.0,423.0
19889,30.0,1718.0,395.0
19890,39.0,1748.0,329.0
19891,46.0,1750.0,347.0
19892,44.0,2848.0,623.0
19893,52.0,3887.0,803.0
19894,27.0,2278.0,479.0
19895,37.0,2483.0,459.0
19896,36.0,3679.0,613.0
19897,43.0,2369.0,413.0
19898,43.0,2039.0,331.0
19899,47.0,1713.0,334.0
19900,32.0,3951.0,797.0
19901,24.0,2162.0,459.0
19902,31.0,887.0,217.0
19903,36.0,3495.0,641.0
19904,28.0,1437.0,400.0
19905,20.0,2973.0,620.0
19906,22.0,2001.0,387.0
19907,5.0,2881.0,584.0
19908,33.0,1438.0,237.0
19909,37.0,1043.0,196.0
19910,42.0,1437.0,307.0
19911,35.0,1591.0,364.0
19912,30.0,,399.0
19913,,1469.0,370.0
19914,43.0,1241.0,240.0
19915,46.0,2331.0,508.0
19916,,5737.0,1286.0
19917,52.0,201.0,35.0
19918,36.0,1981.0,507.0
19919,33.0,693.0,207.0
19920,43.0,311.0,95.0
19921,41.0,1580.0,385.0
19922,50.0,683.0,189.0
19923,17.0,484.0,202.0
19924,52.0,178.0,53.0
19925,19.0,121.0,41.0
19926,,530.0,177.0
19927,16.0,3960.0,716.0
19928,41.0,1467.0,328.0
19929,42.0,2359.0,504.0
19930,40.0,422.0,63.0
19931,45.0,1913.0,335.0
19932,40.0,1791.0,359.0
19933,19.0,3377.0,669.0
19934,36.0,1320.0,255.0
19935,26.0,1762.0,418.0
19936,13.0,5075.0,978.0
19937,1.0,2254.0,328.0
19938,23.0,505.0,124.0
19939,14.0,5200.0,1119.0
19940,34.0,1700.0,325.0
19941,32.0,3487.0,740.0
19942,,244.0,52.0
19943,39.0,45.0,8.0
19944,36.0,60.0,12.0
19945,39.0,2617.0,659.0
19946,39.0,2360.0,607.0
19947,31.0,215.0,62.0
19948,49.0,2051.0,500.0
19949,41.0,2764.0,639.0
19950,35.0,568.0,150.0
19951,35.0,2074.0,477.0
19952,26.0,3819.0,955.0
19953,21.0,319.0,120.0
19954,28.0,1153.0,420.0
19955,37.0,2014.0,505.0
19956,5.0,3655.0,696.0
19957,36.0,2647.0,604.0
19958,22.0,4412.0,925.0
19959,33.0,1009.0,238.0
19960,36.0,1437.0,
19961,39.0,512.0,132.0
19962,,5042.0,834.0
19963,11.0,4236.0,879.0
19964,29.0,1727.0,439.0
19965,13.0,3309.0,603.0
19966,17.0,4054.0,654.0
19967,23.0,3497.0,887.0
19968,16.0,1326.0,375.0
19969,35.0,1493.0,278.0
19970,30.0,3257.0,574.0
19971,43.0,1561.0,354.0
19972,16.0,3964.0,824.0
19973,19.0,1549.0,369.0
19974,11.0,4981.0,814.0
19975,7.0,8489.0,1673.0
19976,18.0,335.0,76.0
19977,16.0,284.0,51.0
19978,24.0,2282.0,423.0
19979,5.0,6660.0,1217.0
19980,40.0,1010.0,155.0
19981,20.0,3375.0,630.0
19982,8.0,3294.0,667.0
19983,25.0,3214.0,682.0
19984,17.0,315.0,89.0
19985,36.0,291.0,48.0
19986,27.0,1170.0,227.0
19987,30.0,816.0,159.0
19988,30.0,918.0,154.0
19989,35.0,1395.0,264.0
19990,30.0,1527.0,256.0
19991,27.0,819.0,157.0
19992,22.0,1440.0,267.0
19993,30.0,455.0,70.0
19994,32.0,4579.0,914.0
19995,25.0,1178.0,206.0
19996,33.0,1016.0,206.0
19997,12.0,4485.0,805.0
19998,26.0,1705.0,279.0
19999,26.0,3396.0,705.0
20000,17.0,1812.0,361.0
20001,29.0,1179.0,249.0
20002,27.0,925.0,176.0
20003,36.0,1285.0,270.0
20004,27.0,958.0,184.0
20005,32.0,1717.0,325.0
20006,32.0,946.0,198.0
20007,33.0,613.0,123.0
20008,26.0,467.0,
20009,5.0,4109.0,820.0
20010,38.0,2427.0,450.0
20011,6.0,1772.0,332.0
20012,37.0,1995.0,448.0
20013,12.0,2263.0,410.0
20014,4.0,2919.0,503.0
20015,30.0,2110.0,406.0
20016,31.0,1223.0,330.0
