Id,population,households,median_income,median_house_value
16838,533.0,213.0,3.1917,204500.0
16839,1167.0,391.0,3.0592,152800.0
16840,303.0,133.0,3.875,127400.0
16841,1867.0,709.0,3.2123,120700.0
16842,1409.0,535.0,3.2338,101800.0
16843,674.0,282.0,2.515,110800.0
16844,453.0,195.0,2.3917,113500.0
16845,470.0,192.0,2.8942,116700.0
16846,1298.0,499.0,3.2303,131800.0
16847,1886.0,628.0,4.8787,175300.0
16848,1431.0,575.0,3.3987,99500.0
16849,2659.0,894.0,2.2883,86900.0
16850,576.0,229.0,2.125,137500.0
16851,1223.0,509.0,4.119,128800.0
16852,804.0,352.0,4.0625,143200.0
16853,437.0,225.0,2.1979,114100.0
16854,1197.0,486.0,2.1771,98200.0
16855,1916.0,697.0,2.5401,125400.0
16856,1906.0,628.0,2.8237,110700.0
16857,1043.0,443.0,2.4949,108000.0
16858,1390.0,490.0,5.0,154800.0
16859,937.0,372.0,5.0528,153700.0
16860,741.0,263.0,3.9607,132500.0
16861,767.0,263.0,7.6889,229300.0
16862,2679.0,1084.0,4.196,171700.0
16863,2106.0,,2.4482,103000.0
16864,1559.0,568.0,3.8825,136800.0
16865,1178.0,375.0,3.8672,120100.0
16866,1441.0,606.0,2.5556,133100.0
16867,785.0,281.0,3.775,163300.0
16868,1862.0,654.0,1.9238,70700.0
16869,1455.0,471.0,2.5587,87800.0
16870,1226.0,397.0,2.2188,68800.0
16871,1182.0,428.0,1.8575,73800.0
16872,789.0,235.0,3.2993,91100.0
16873,933.0,316.0,4.2448,150900.0
16874,1611.0,633.0,3.1284,115100.0
16875,464.0,261.0,2.3,133300.0
16876,1823.0,654.0,3.5333,
16877,2016.0,618.0,1.75,82900.0
16878,2053.0,648.0,2.0875,83100.0
16879,1365.0,457.0,3.3929,113000.0
16880,2038.0,732.0,3.475,151200.0
16881,744.0,225.0,4.0924,244200.0
16882,1455.0,444.0,3.6398,146700.0
16883,999.0,316.0,2.4906,122500.0
16884,1371.0,479.0,3.5774,113900.0
16885,301.0,104.0,3.6528,200000.0
16886,2164.0,699.0,4.0365,174200.0
16887,1544.0,511.0,2.9875,166300.0
16888,358.0,141.0,2.4545,105000.0
16889,1085.0,444.0,3.7687,165200.0
16890,1073.0,332.0,4.8125,161100.0
16891,873.0,258.0,4.7069,176900.0
16892,1649.0,453.0,3.275,156500.0
16893,471.0,178.0,2.9241,187500.0
16894,1021.0,359.0,4.517,152200.0
16895,505.0,,3.4265,158900.0
16896,1198.0,459.0,2.9083,113400.0
16897,2248.0,766.0,3.6107,141300.0
16898,1227.0,481.0,2.7857,110900.0
16899,1231.0,403.0,2.883,141900.0
16900,1156.0,404.0,3.8534,157600.0
16901,1466.0,473.0,2.5643,200000.0
16902,1258.0,324.0,2.683,169400.0
16903,523.0,159.0,2.4598,97100.0
16904,244.0,98.0,3.4643,90900.0
16905,573.0,210.0,2.3924,102200.0
16906,1175.0,441.0,3.6016,134600.0
16907,667.0,235.0,3.3158,125900.0
16908,1605.0,529.0,4.4213,182700.0
16909,958.0,340.0,3.3578,149000.0
16910,1252.0,397.0,4.1833,192100.0
16911,3006.0,915.0,3.4426,139000.0
16912,1292.0,391.0,3.4009,182400.0
16913,1310.0,368.0,2.6368,165600.0
16914,1802.0,530.0,3.6378,126100.0
16915,1719.0,554.0,2.1186,94400.0
16916,521.0,211.0,2.125,91900.0
16917,1531.0,506.0,2.995,124300.0
16918,460.0,170.0,2.7443,94200.0
16919,160.0,73.0,2.1786,120800.0
16920,167.0,70.0,1.4853,101800.0
16921,446.0,198.0,1.6724,96900.0
16922,971.0,389.0,,99200.0
16923,999.0,301.0,5.193,172100.0
16924,1512.0,567.0,3.7546,135300.0
16925,927.0,313.0,3.5625,130800.0
16926,502.0,149.0,2.4798,101500.0
16927,171.0,54.0,4.0972,101800.0
16928,2173.0,652.0,5.0369,163900.0
16929,3082.0,239.0,3.5365,111800.0
16930,1316.0,398.0,3.8472,197600.0
16931,1912.0,562.0,4.4423,161400.0
16932,193.0,72.0,7.3718,212500.0
16933,1959.0,782.0,2.7321,175000.0
16934,509.0,297.0,1.9464,112500.0
16935,79.0,29.0,,106300.0
16936,149.0,49.0,4.8229,158300.0
16937,2553.0,805.0,4.075,195000.0
16938,1013.0,362.0,2.7083,173900.0
16939,247.0,77.0,1.6111,74100.0
16940,712.0,212.0,1.7228,105000.0
16941,1320.0,457.0,2.5025,101900.0
16942,1130.0,372.0,4.0815,117900.0
16943,1549.0,443.0,4.4766,169400.0
16944,1198.0,389.0,2.7734,116800.0
16945,1155.0,533.0,2.2254,130800.0
16946,2319.0,787.0,3.5595,161000.0
16947,1886.0,557.0,4.2431,137100.0
16948,1191.0,327.0,4.0125,121500.0
16949,2740.0,937.0,3.1964,141500.0
16950,1236.0,345.0,5.5591,149300.0
16951,867.0,239.0,4.6821,138500.0
16952,1030.0,,4.9271,155300.0
16953,713.0,225.0,4.0208,155700.0
16954,3378.0,945.0,5.1047,157900.0
16955,604.0,192.0,2.2391,120000.0
16956,130.0,47.0,3.1429,179200.0
16957,69.0,24.0,3.7292,475000.0
16958,830.0,216.0,2.6458,127500.0
16959,443.0,144.0,2.5156,86300.0
16960,5935.0,1673.0,3.65,119400.0
16961,1290.0,452.0,4.1298,222800.0
16962,1236.0,474.0,4.15,322400.0
16963,585.0,166.0,2.6181,163500.0
16964,1264.0,390.0,5.0176,274200.0
16965,825.0,286.0,,327300.0
16966,862.0,330.0,5.1629,222900.0
16967,766.0,219.0,5.75,240200.0
16968,591.0,156.0,6.0389,215100.0
16969,4189.0,1271.0,4.3696,170700.0
16970,2964.0,1009.0,4.1855,162100.0
16971,1061.0,390.0,3.5242,121400.0
16972,340.0,138.0,4.8021,133500.0
16973,320.0,134.0,2.825,152500.0
16974,313.0,152.0,3.15,153200.0
16975,683.0,233.0,4.3687,128700.0
16976,754.0,294.0,3.1333,132000.0
16977,855.0,303.0,2.75,127300.0
16978,699.0,279.0,3.3611,117600.0
16979,426.0,179.0,3.0865,119800.0
16980,427.0,176.0,3.5789,110400.0
16981,1065.0,388.0,2.1424,125000.0
16982,1358.0,464.0,,147600.0
16983,3670.0,1146.0,5.0443,194800.0
16984,2360.0,635.0,4.6173,164800.0
16985,970.0,381.0,3.5096,141700.0
16986,417.0,166.0,4.2768,151300.0
16987,1199.0,445.0,3.4821,170600.0
16988,915.0,355.0,1.1957,103100.0
16989,589.0,228.0,1.6937,108300.0
16990,623.0,264.0,1.725,111500.0
16991,370.0,106.0,3.1319,112500.0
16992,3907.0,1068.0,5.3321,208100.0
16993,1312.0,388.0,2.9955,134700.0
16994,883.0,271.0,5.9934,196700.0
16995,4402.0,358.0,1.9792,63000.0
16996,781.0,255.0,4.3015,250000.0
16997,887.0,287.0,4.6625,294000.0
16998,2105.0,796.0,3.8158,
16999,1825.0,756.0,3.23,154300.0
17000,1130.0,421.0,2.2165,90600.0
17001,,796.0,1.6303,144900.0
17002,1301.0,481.0,2.0076,114000.0
17003,1456.0,608.0,2.4567,140000.0
17004,1550.0,653.0,2.9167,161700.0
17005,1476.0,567.0,3.3472,195200.0
17006,1085.0,381.0,4.2841,256700.0
17007,6085.0,2157.0,3.8661,168100.0
17008,3026.0,1130.0,2.6528,113500.0
17009,2356.0,619.0,2.9926,158200.0
17010,2065.0,691.0,3.7303,162700.0
17011,2459.0,734.0,2.811,142100.0
17012,1795.0,640.0,,206900.0
17013,2239.0,972.0,3.24,264600.0
17014,1880.0,796.0,3.8019,271200.0
17015,1298.0,626.0,3.4799,320800.0
17016,636.0,278.0,3.6908,278800.0
17017,1481.0,666.0,2.3075,184200.0
17018,629.0,279.0,2.7344,188300.0
17019,1106.0,501.0,2.7043,186200.0
17020,782.0,374.0,3.0187,278100.0
17021,970.0,,3.7738,279400.0
17022,1769.0,887.0,2.6864,283600.0
17023,588.0,187.0,2.8173,226900.0
17024,1650.0,705.0,2.7266,266800.0
17025,930.0,533.0,2.6205,221100.0
17026,1397.0,646.0,2.5552,200000.0
17027,846.0,410.0,1.65,227300.0
17028,1520.0,613.0,3.6412,
17029,2112.0,755.0,4.4766,192700.0
17030,1780.0,662.0,3.3958,215800.0
17031,1814.0,660.0,3.2226,183200.0
17032,1279.0,522.0,3.4762,189600.0
17033,595.0,262.0,3.588,266300.0
17034,1656.0,732.0,3.526,183900.0
17035,1515.0,609.0,2.8493,196100.0
17036,781.0,316.0,4.9359,317700.0
17037,1325.0,638.0,2.5172,293900.0
17038,996.0,365.0,3.587,330000.0
17039,1309.0,520.0,3.2112,204500.0
17040,850.0,298.0,3.1818,249600.0
17041,1380.0,472.0,1.9647,253600.0
17042,1689.0,649.0,1.7031,195000.0
17043,1799.0,635.0,0.7025,500001.0
17044,3574.0,261.0,1.0298,300000.0
17045,1469.0,571.0,6.3144,328800.0
17046,1344.0,472.0,1.4492,222900.0
17047,548.0,231.0,2.5455,165900.0
17048,768.0,316.0,4.2411,258900.0
17049,1446.0,490.0,2.5129,225900.0
17050,1862.0,687.0,2.1507,221500.0
17051,704.0,263.0,5.156,251300.0
17052,1153.0,599.0,,
17053,1358.0,794.0,1.4036,
17054,1170.0,494.0,2.1786,206300.0
17055,1237.0,590.0,2.6208,227100.0
17056,1107.0,527.0,2.8009,192600.0
17057,1077.0,461.0,1.6875,174200.0
17058,1386.0,570.0,3.7337,208200.0
17059,2383.0,1165.0,2.2656,226200.0
17060,2309.0,956.0,2.2165,231700.0
17061,1490.0,506.0,4.6719,337000.0
17062,753.0,290.0,3.25,225000.0
17063,1795.0,704.0,2.2847,247000.0
17064,1036.0,437.0,3.0833,219300.0
17065,722.0,225.0,4.625,221800.0
17066,1884.0,664.0,4.6071,239900.0
17067,1149.0,398.0,5.4287,331600.0
17068,918.0,310.0,3.2464,208000.0
17069,1933.0,867.0,2.794,262500.0
17070,6532.0,13.0,4.2639,350000.0
17071,2003.0,725.0,5.0267,253300.0
17072,1634.0,806.0,2.2868,233700.0
17073,542.0,32.0,1.6563,42500.0
17074,1236.0,632.0,3.7635,336200.0
17075,1838.0,645.0,5.9676,380000.0
17076,1919.0,932.0,3.5352,357800.0
17077,1155.0,542.0,3.0938,245900.0
17078,940.0,507.0,1.9653,236100.0
17079,975.0,619.0,1.7878,55000.0
17080,2863.0,1197.0,4.849,275000.0
17081,2710.0,966.0,4.6776,295500.0
17082,2324.0,845.0,4.4033,267600.0
17083,866.0,317.0,2.8824,195200.0
17084,1068.0,552.0,3.5242,156800.0
17085,1729.0,673.0,3.155,205400.0
17086,1342.0,593.0,3.4509,217700.0
17087,935.0,340.0,2.5792,163800.0
17088,1407.0,610.0,2.1702,179700.0
17089,1292.0,501.0,2.2625,153000.0
17090,1449.0,611.0,3.5744,197800.0
17091,823.0,322.0,2.6974,165400.0
17092,1777.0,701.0,2.7301,190400.0
17093,1840.0,720.0,2.9821,162000.0
17094,1839.0,739.0,3.3062,158500.0
17095,1425.0,548.0,2.9615,178100.0
17096,1792.0,723.0,2.7128,209900.0
17097,1521.0,509.0,2.0292,155800.0
17098,768.0,288.0,2.655,160000.0
17099,704.0,269.0,2.1042,268300.0
17100,1896.0,577.0,2.4003,142100.0
17101,2015.0,592.0,3.0536,143600.0
17102,1497.0,655.0,2.6875,178200.0
17103,374.0,95.0,1.4726,106300.0
17104,1257.0,380.0,4.6167,273100.0
17105,2866.0,1036.0,3.3603,280200.0
17106,,243.0,4.3611,329700.0
17107,1068.0,365.0,4.5461,270800.0
17108,477.0,137.0,3.851,315000.0
17109,2284.0,809.0,4.0403,346100.0
17110,,463.0,2.8203,152600.0
17111,926.0,249.0,2.9375,144800.0
17112,4660.0,1715.0,3.5682,277300.0
17113,1672.0,492.0,2.9798,204800.0
17114,1291.0,522.0,2.925,181400.0
17115,941.0,293.0,4.3218,209100.0
17116,1834.0,646.0,3.7672,173800.0
17117,1422.0,545.0,3.2813,175000.0
17118,1040.0,363.0,3.3125,163900.0
17119,2307.0,885.0,2.8285,171300.0
17120,1341.0,441.0,3.225,166900.0
17121,2877.0,1304.0,2.5437,146400.0
17122,1203.0,429.0,4.1375,222400.0
17123,1351.0,502.0,2.7798,205800.0
17124,1097.0,416.0,3.3438,176100.0
17125,1269.0,431.0,3.9063,184800.0
17126,1860.0,612.0,4.5179,225600.0
17127,1834.0,671.0,3.5,172100.0
17128,4487.0,1653.0,3.6667,250600.0
17129,1433.0,434.0,5.2508,292900.0
17130,1609.0,615.0,5.0947,267500.0
17131,671.0,264.0,3.0602,69800.0
17132,1457.0,545.0,3.1641,158600.0
17133,3139.0,1029.0,4.1875,261600.0
17134,936.0,97.0,2.1154,117200.0
17135,1649.0,755.0,3.3816,253400.0
17136,1045.0,459.0,4.1146,272200.0
17137,340.0,143.0,5.966,315200.0
17138,1376.0,382.0,2.4113,214200.0
17139,1781.0,478.0,3.6827,215300.0
17140,2249.0,788.0,4.6098,290400.0
17141,959.0,348.0,4.7708,281700.0
17142,1705.0,608.0,4.9318,258100.0
17143,1814.0,489.0,4.0125,230100.0
17144,1159.0,286.0,4.5417,233700.0
17145,1948.0,423.0,4.7639,251500.0
17146,4375.0,1231.0,5.1788,267000.0
17147,904.0,261.0,3.5035,238600.0
17148,1577.0,414.0,4.0833,266700.0
17149,2436.0,700.0,3.3214,243200.0
17150,2466.0,666.0,3.6588,238600.0
17151,339.0,98.0,2.483,214300.0
17152,1436.0,389.0,3.65,239900.0
17153,713.0,203.0,3.84,235900.0
17154,1491.0,373.0,4.5341,236500.0
17155,822.0,239.0,3.5,224400.0
17156,1738.0,445.0,3.1958,232100.0
17157,2923.0,1314.0,3.049,307000.0
17158,3477.0,1537.0,3.0546,297900.0
17159,1571.0,615.0,5.1149,314200.0
17160,455.0,152.0,6.1278,417600.0
17161,1793.0,708.0,4.2472,292500.0
17162,2892.0,842.0,4.6771,266400.0
17163,1583.0,471.0,5.0659,238000.0
17164,2494.0,696.0,5.2848,260300.0
17165,828.0,313.0,5.2811,287700.0
17166,782.0,265.0,4.5,275600.0
17167,1259.0,481.0,3.4492,264300.0
17168,1465.0,430.0,4.9375,277000.0
17169,1273.0,433.0,4.7391,272800.0
17170,370.0,136.0,3.775,281300.0
17171,2104.0,657.0,3.449,
17172,606.0,199.0,4.875,258800.0
17173,1594.0,546.0,4.4821,252400.0
17174,1384.0,456.0,4.2421,257500.0
17175,3320.0,1100.0,3.4375,277700.0
17176,1983.0,681.0,2.9413,229400.0
17177,1452.0,425.0,3.5909,256100.0
17178,1130.0,367.0,4.6447,304500.0
17179,2544.0,738.0,4.5337,306700.0
17180,2296.0,645.0,5.5647,268700.0
17181,2340.0,720.0,3.3906,303700.0
17182,1746.0,,5.1054,294500.0
17183,2510.0,632.0,5.3311,270800.0
17184,2258.0,945.0,,319700.0
17185,884.0,504.0,3.0625,87500.0
17186,274.0,97.0,4.4286,238600.0
17187,3752.0,1002.0,5.5845,304300.0
17188,3226.0,790.0,5.7535,297900.0
17189,2049.0,1021.0,4.1303,146500.0
17190,3861.0,1198.0,5.4221,284700.0
17191,2027.0,491.0,5.2573,322900.0
17192,963.0,322.0,4.7813,246400.0
17193,1545.0,493.0,5.3446,263300.0
17194,1390.0,436.0,5.3398,260900.0
17195,2761.0,916.0,4.7755,280700.0
17196,2695.0,997.0,3.9722,276200.0
17197,2259.0,770.0,4.3039,278400.0
17198,3288.0,1405.0,3.1927,252600.0
17199,799.0,275.0,4.7639,265600.0
17200,1025.0,,4.425,268400.0
17201,1255.0,397.0,5.1205,226300.0
17202,1255.0,428.0,3.8438,250700.0
17203,1063.0,409.0,4.7361,302600.0
17204,1746.0,602.0,4.9236,273500.0
17205,335.0,140.0,4.125,327600.0
17206,1096.0,353.0,4.475,246700.0
17207,906.0,294.0,3.0052,242500.0
17208,1177.0,301.0,3.6667,218800.0
17209,658.0,225.0,4.6103,237500.0
17210,682.0,212.0,3.2833,233300.0
17211,2583.0,817.0,3.5039,232400.0
17212,2246.0,855.0,2.6631,244000.0
17213,1102.0,377.0,4.5493,281500.0
17214,2941.0,887.0,3.8565,239800.0
17215,4101.0,1717.0,4.1033,301000.0
17216,1861.0,771.0,4.207,272700.0
17217,3444.0,984.0,6.2498,353300.0
17218,,396.0,5.3922,353700.0
17219,5130.0,1574.0,4.8096,262000.0
17220,2150.0,666.0,4.5938,251200.0
17221,5023.0,1605.0,4.6452,236200.0
17222,4674.0,1451.0,5.4694,272400.0
17223,2325.0,1040.0,4.0556,275000.0
17224,1817.0,668.0,4.2593,227400.0
17225,1472.0,618.0,5.155,263900.0
17226,398.0,162.0,3.525,254100.0
17227,785.0,297.0,3.2446,234600.0
17228,1386.0,608.0,2.9087,228200.0
17229,,27.0,12.5,281000.0
17230,2208.0,834.0,5.4364,279300.0
17231,747.0,254.0,4.4286,262100.0
17232,1498.0,484.0,5.1282,262500.0
17233,736.0,241.0,4.3542,237500.0
17234,971.0,326.0,4.25,241700.0
17235,598.0,225.0,4.1827,345500.0
17236,59.0,,2.2375,450000.0
17237,1697.0,660.0,4.0795,270600.0
17238,2784.0,923.0,5.3991,273000.0
17239,2282.0,814.0,4.5556,249000.0
17240,6160.0,2082.0,5.7653,325800.0
17241,3783.0,1310.0,5.0479,280400.0
17242,1712.0,509.0,6.7206,344600.0
17243,2683.0,824.0,5.748,302100.0
17244,3004.0,964.0,4.7625,281300.0
17245,2154.0,742.0,4.9732,342300.0
17246,4790.0,2428.0,4.1692,344500.0
17247,636.0,259.0,4.25,284100.0
17248,1479.0,577.0,3.8214,273600.0
17249,822.0,305.0,4.7,341300.0
17250,682.0,246.0,6.3443,324700.0
17251,756.0,282.0,4.4643,308100.0
17252,669.0,405.0,4.1513,137500.0
17253,796.0,333.0,3.43,292900.0
17254,1141.0,400.0,4.8295,319000.0
17255,407.0,159.0,4.8,306800.0
17256,671.0,247.0,4.4091,
17257,1807.0,696.0,3.2216,242700.0
17258,2249.0,911.0,3.1058,253000.0
17259,2720.0,1046.0,2.639,242500.0
17260,68.0,19.0,2.225,212500.0
17261,1447.0,901.0,3.5214,144200.0
17262,30.0,12.0,2.375,275000.0
17263,878.0,287.0,4.2262,228500.0
17264,602.0,217.0,3.0,229100.0
17265,1064.0,335.0,4.0238,224200.0
17266,921.0,247.0,4.4464,215400.0
17267,1077.0,545.0,3.1628,318400.0
17268,1867.0,566.0,3.3632,265100.0
17269,1225.0,459.0,2.56,273100.0
17270,705.0,255.0,5.7398,336400.0
17271,847.0,300.0,4.7381,347400.0
17272,1915.0,817.0,4.1364,412000.0
17273,1542.0,563.0,5.8783,405100.0
17274,1128.0,395.0,6.3719,466900.0
17275,1717.0,621.0,6.2946,450000.0
17276,894.0,356.0,5.6493,422400.0
17277,2558.0,1074.0,,369300.0
17278,530.0,210.0,6.221,420300.0
17279,,379.0,4.652,387100.0
17280,381.0,156.0,4.375,340900.0
17281,1846.0,715.0,6.1323,500001.0
17282,1163.0,479.0,6.2306,500001.0
17283,1581.0,788.0,3.0744,457700.0
17284,837.0,317.0,4.6628,459200.0
17285,,892.0,7.8997,500001.0
17286,1145.0,480.0,6.358,500001.0
17287,813.0,303.0,6.0374,500001.0
17288,185.0,76.0,6.4865,450000.0
17289,11.0,3.0,5.048,350000.0
17290,2156.0,1113.0,3.4412,353800.0
17291,613.0,270.0,5.7837,378100.0
17292,963.0,376.0,5.7245,500000.0
17293,917.0,357.0,4.4,500000.0
17294,671.0,243.0,,500001.0
17295,772.0,303.0,6.471,500001.0
17296,1324.0,571.0,5.0756,374200.0
17297,1468.0,692.0,4.0987,434000.0
17298,967.0,428.0,4.7404,500001.0
17299,665.0,276.0,4.5486,500001.0
17300,736.0,288.0,5.6206,386400.0
17301,992.0,425.0,4.7917,359900.0
17302,1622.0,698.0,3.8413,372200.0
17303,1081.0,471.0,4.0855,410800.0
17304,1352.0,718.0,3.5125,350600.0
17305,2129.0,1536.0,3.3469,345000.0
17306,396.0,231.0,2.8393,375000.0
17307,1254.0,555.0,4.2407,433800.0
17308,800.0,308.0,4.97,500001.0
17309,810.0,279.0,12.4291,500001.0
17310,588.0,207.0,10.7339,500001.0
17311,1512.0,511.0,15.0001,500001.0
17312,2440.0,846.0,11.6833,500001.0
17313,1139.0,391.0,12.6417,500001.0
17314,1507.0,504.0,13.3913,500001.0
17315,2165.0,700.0,10.1675,500001.0
17316,519.0,201.0,14.4219,500001.0
17317,967.0,374.0,7.0422,500001.0
17318,876.0,359.0,8.2598,500001.0
17319,784.0,274.0,10.4286,500001.0
17320,1691.0,846.0,3.9728,300000.0
17321,1301.0,606.0,3.1111,318400.0
17322,1453.0,896.0,3.4333,290000.0
17323,2518.0,1447.0,3.4836,287900.0
17324,1534.0,685.0,3.38,285400.0
17325,1958.0,656.0,3.6811,273000.0
17326,1141.0,424.0,3.9696,258300.0
17327,845.0,251.0,4.1875,267300.0
17328,1573.0,401.0,2.7474,233100.0
17329,2377.0,588.0,3.2891,237900.0
17330,2626.0,793.0,3.2285,234800.0
17331,318.0,145.0,2.9934,256300.0
17332,1603.0,629.0,3.7422,292600.0
17333,355.0,194.0,2.8571,250000.0
17334,1112.0,597.0,3.625,283300.0
17335,377.0,243.0,3.8317,237500.0
17336,2400.0,1496.0,3.4902,500001.0
17337,691.0,288.0,5.549,500001.0
17338,1283.0,654.0,3.162,415000.0
17339,644.0,251.0,10.0743,500001.0
17340,1050.0,410.0,4.6406,500001.0
17341,870.0,309.0,9.3694,500001.0
17342,843.0,324.0,6.9533,500001.0
17343,1126.0,482.0,3.9688,356900.0
17344,371.0,166.0,3.25,296400.0
17345,607.0,263.0,4.8068,369700.0
17346,849.0,370.0,4.4583,397100.0
17347,827.0,319.0,6.1349,500001.0
17348,1608.0,656.0,5.0774,407200.0
17349,1354.0,458.0,7.3081,464600.0
17350,1784.0,725.0,6.7042,413000.0
17351,905.0,319.0,7.7743,453100.0
17352,1747.0,550.0,6.6959,411200.0
17353,769.0,352.0,4.0417,458500.0
17354,2557.0,1032.0,6.3892,480800.0
17355,535.0,,5.4351,376600.0
17356,751.0,306.0,6.0,384200.0
17357,429.0,157.0,5.3261,376800.0
17358,659.0,262.0,6.8336,457200.0
17359,508.0,185.0,5.9539,379100.0
17360,1758.0,987.0,2.9405,340500.0
17361,984.0,371.0,4.5116,337800.0
17362,419.0,215.0,5.012,368200.0
17363,492.0,205.0,5.539,396900.0
17364,952.0,402.0,4.75,388200.0
17365,676.0,267.0,4.6125,361700.0
17366,1183.0,443.0,5.779,387100.0
17367,1877.0,851.0,3.9722,354100.0
17368,660.0,284.0,4.163,393800.0
17369,975.0,417.0,4.0726,
17370,465.0,247.0,3.1842,352800.0
17371,1930.0,715.0,3.9833,342800.0
17372,305.0,139.0,2.6159,272900.0
17373,815.0,314.0,4.2955,309700.0
17374,952.0,337.0,4.7917,316000.0
17375,829.0,318.0,4.9013,330100.0
17376,701.0,297.0,3.32,292900.0
17377,979.0,331.0,4.0,273700.0
17378,1193.0,394.0,4.6371,271100.0
17379,1169.0,370.0,5.033,270900.0
17380,1267.0,382.0,4.7344,271800.0
17381,1189.0,403.0,,276100.0
17382,846.0,291.0,5.3683,339400.0
17383,750.0,227.0,5.5381,282000.0
17384,445.0,139.0,5.8221,289400.0
17385,945.0,,5.5184,274800.0
17386,2516.0,1390.0,5.0353,305800.0
17387,1941.0,807.0,5.9572,443800.0
17388,683.0,408.0,4.7045,500001.0
17389,1840.0,763.0,6.7474,338200.0
17390,770.0,318.0,7.2477,376000.0
17391,811.0,284.0,8.1221,483300.0
17392,2020.0,630.0,6.1228,375700.0
17393,1553.0,812.0,4.9434,292100.0
17394,1810.0,1073.0,5.6936,322200.0
17395,395.0,195.0,5.3247,327800.0
17396,1607.0,453.0,9.1415,500001.0
17397,779.0,376.0,6.9635,417300.0
17398,990.0,394.0,6.035,438800.0
17399,1752.0,557.0,7.3644,419700.0
17400,905.0,306.0,8.9083,500001.0
17401,3399.0,1298.0,5.6683,391000.0
17402,3484.0,1198.0,6.5948,404000.0
17403,3437.0,1338.0,5.6396,430300.0
17404,2243.0,866.0,4.39,270100.0
17405,3169.0,1268.0,3.9699,293200.0
17406,1151.0,449.0,4.9091,293200.0
17407,463.0,177.0,5.1701,294200.0
17408,761.0,291.0,5.0081,298100.0
17409,811.0,349.0,4.9464,282400.0
17410,1089.0,504.0,3.0278,310600.0
17411,2593.0,1098.0,4.8047,438000.0
17412,970.0,391.0,5.1207,310900.0
17413,586.0,254.0,3.5,267400.0
17414,2068.0,958.0,3.5445,286700.0
17415,1837.0,771.0,5.3506,388100.0
17416,1285.0,577.0,4.0801,397800.0
17417,724.0,315.0,4.0313,435200.0
17418,1228.0,373.0,5.4719,397900.0
17419,1455.0,615.0,6.8787,386800.0
17420,994.0,395.0,5.5902,417000.0
17421,1156.0,404.0,5.4322,391000.0
17422,871.0,342.0,8.1039,382200.0
17423,969.0,354.0,7.7364,435800.0
17424,1611.0,578.0,8.4693,419200.0
17425,6266.0,2952.0,4.3939,491200.0
17426,517.0,234.0,3.7,339700.0
17427,598.0,237.0,5.8964,414800.0
17428,1374.0,518.0,6.1004,426400.0
17429,291.0,157.0,3.0833,256300.0
17430,351.0,136.0,5.3264,258100.0
17431,504.0,180.0,4.8382,289400.0
17432,154.0,73.0,4.7708,253800.0
17433,1744.0,761.0,4.5075,364900.0
17434,1611.0,1025.0,2.7075,323800.0
17435,842.0,507.0,3.6111,341500.0
17436,393.0,186.0,3.7045,360500.0
17437,752.0,329.0,4.95,345000.0
17438,1225.0,461.0,4.224,349600.0
17439,1156.0,510.0,4.6366,395500.0
17440,1790.0,735.0,6.142,394700.0
17441,2818.0,1115.0,5.6271,374800.0
17442,1980.0,,6.1064,405000.0
17443,2694.0,957.0,7.4787,431300.0
17444,2626.0,1049.0,6.5475,500001.0
17445,1638.0,627.0,6.912,457200.0
17446,1392.0,524.0,8.5184,500001.0
17447,1805.0,672.0,5.6038,451300.0
17448,2009.0,831.0,7.4678,500001.0
17449,1235.0,477.0,6.7058,495900.0
17450,1996.0,728.0,7.0001,500001.0
17451,281.0,99.0,6.8879,500001.0
17452,455.0,171.0,5.1071,314100.0
17453,1663.0,608.0,5.0863,440300.0
17454,689.0,287.0,6.1244,308800.0
17455,265.0,103.0,5.4688,305000.0
17456,1313.0,487.0,5.9062,383200.0
17457,974.0,400.0,7.1621,500001.0
17458,1722.0,668.0,4.8966,362100.0
17459,2080.0,982.0,3.5322,361900.0
17460,1010.0,407.0,6.2154,362700.0
17461,1191.0,594.0,3.7463,427600.0
17462,2561.0,909.0,3.8684,265600.0
17463,1204.0,370.0,2.8482,247200.0
17464,1338.0,345.0,2.3333,241700.0
17465,2437.0,861.0,2.2746,225000.0
17466,3107.0,724.0,2.8058,229500.0
17467,1564.0,558.0,2.56,250000.0
17468,191.0,102.0,2.5833,500001.0
17469,2198.0,975.0,6.7413,435900.0
17470,1677.0,623.0,7.6864,422500.0
17471,1690.0,907.0,6.2007,311800.0
17472,876.0,292.0,4.3594,366000.0
17473,1639.0,851.0,2.7399,87500.0
17474,5380.0,1597.0,4.1776,265300.0
17475,326.0,216.0,2.9286,237500.0
17476,1771.0,335.0,3.0147,218100.0
17477,991.0,160.0,1.9844,270000.0
17478,,140.0,5.1654,233600.0
17479,610.0,243.0,3.4427,263500.0
17480,492.0,173.0,4.2708,267000.0
17481,608.0,292.0,4.5568,286900.0
17482,589.0,301.0,4.8068,312300.0
17483,846.0,362.0,4.2083,278200.0
17484,939.0,267.0,,320800.0
17485,1587.0,331.0,2.8258,232800.0
17486,1991.0,334.0,2.92,202800.0
17487,1966.0,497.0,3.0472,211000.0
17488,497.0,175.0,3.2708,255300.0
17489,4124.0,1743.0,3.3268,322800.0
17490,398.0,109.0,2.5,166700.0
17491,3571.0,1549.0,3.1864,272800.0
17492,1895.0,717.0,3.3015,267700.0
